airlineID,name,iata,icao,country,active
552,Aerovaradero,1I,AVY,AEROVARADERO,N
553,Air Valencia,1I,AVZ,Spain,N
554,Airways International,1I,AWB,AIRNAT,N
555,Airwork,1I,AWK,New Zealand,N
556,Australian Wetleasing,1I,AWL,Australia,N
557,Air Niamey,1I,AWN,Niger,N
558,Awood Air Ltd.,1I,AWO,Canada,N
559,Arctic Wings And Rotors Ltd.,1I,AWR,Canada,N
560,Auo Airclub AIST-M,1I,ISM,Russia,N
561,Arab Wings,1I,AWS,Jordan,N
562,Air West,1I,AWT,Canada,N
563,Aeroline GmbH,7E,AWU,Germany,Y
564,Airwave Transport,1I,AWV,AIRWAVE,N
565,Air Wales,6G,AWW,United Kingdom,Y
566,Aeroway,1I,AWY,AEROWEE,N
567,Air Caraïbes,TX,FWI,France,Y
568,AirWest,1I,AWZ,Sudan,N
569,Air India Express,IX,AXB,India,Y
570,Air Express,1I,AXD,Sudan,N
571,Asian Express Airlines,HJ,AXF,Australia,N
572,Aeromexhaga,1I,AXH,Mexico,N
573,Aeron International Airlines,1I,AXI,AIR FREIGHTER,N
574,African Express Airways,1I,AXK,Kenya,N
575,Air Exel,XT,AXL,Netherlands,Y
576,AirAsia,AK,AXM,Malaysia,Y
577,Alexandair,1I,AXN,Greece,N
578,Aeromax,1I,AXP,Spain,N
579,Action Airlines (Action Air Charter),1I,AXQ,United States,N
580,Alberni Airways,1I,BNI,Canada,N
581,Aerolineas Bonanza,1I,BNZ,Mexico,N
582,Aerobona,1I,BOC,Mexico,N
583,Aboitiz Air,1I,BOI,Philippines,N
584,Axel Rent,1I,AXR,RENTAXEL,N
585,Altus Airlines,1I,AXS,United States,N
586,Aviaxess,1I,AXV,France,N
587,Avioimpex A.D.p.o.,1I,AXX,Macedonia,N
588,Axis Airways,6V,AXY,France,N
589,Aladia Airlines,1I,AYD,Mexico,N
590,Aykavia Aircompany,1I,AYK,Armenia,N
591,Airman,1I,AYM,AIRMAN,N
592,Atlantic Airlines,1I,AYN,ATLANTIC NICARAGUA,N
593,Awsaj Aviation Services,1I,AYS,Libya,N
594,Ayeet Aviation & Tourism,1I,AYT,Israel,N
595,Atlant-Soyuz Airlines,3G,AYZ,Russia,Y
596,Alitalia,AZ,AZA,Italy,Y
597,Azamat,1I,AZB,Kazakhstan,N
598,Arcus-Air Logistic,ZE,AZE,Germany,N
599,Air Zermatt AG,1I,AZF,Switzerland,N
600,Azalhelikopter,1I,AZK,Azerbaijan,N
601,Africa One,1I,AZL,Zambia,N
602,Aerocozumel,1I,AZM,Mexico,N
603,Amaszonas,Z8,AZN,Bolivia,Y
604,Arizona Pacific Airways,1I,AZP,United States,N
605,Aviacon Zitotrans Air Company,1I,AZS,Russia,N
606,Azimut,1I,AZT,AZIMUT,N
607,Azov Avia Airlines,1I,AZV,Ukraine,N
608,Air Zimbabwe,UM,AZW,Zimbabwe,Y
609,Aero Jomacha,1I,MHC,Mexico,N
610,Air Memphis,1I,MHS,Egypt,N
611,Air Memphis,1I,MHU,Uganda,N
612,Air Marrakech Service,1I,MKH,Morocco,N
613,Air Max Africa,1I,AZX,Gabon,N
614,Arizona Airways,1I,AZY,ARIZAIR,N
615,Azza Transport,1I,AZZ,Sudan,N
616,Air Continental Inc,1I,NAR,United States,N
617,Antanik-Air,1I,NAU,Ukraine,N
618,Air Newark,1I,NER,United States,N
619,Aircraft Support and Services,1I,NFF,Lebanon,N
620,Aerobanana,1I,OBA,Mexico,N
621,Amako Airlines,1I,OBK,Nigeria,N
622,Aserca Airlines,R7,OCA,Venezuela,Y
623,Afrique CArgo Service Senegal,1I,NFS,Senegal,N
624,Angoservice,1I,NGC,Angola,N
625,Angel Airlines,1I,NGE,Thailand,N
626,Angel Flight America,1I,NGF,United States,N
627,Air Atonabee,1I,OUL,Canada,N
628,Aero Nova,1I,OVA,Spain,N
629,Amira Air,1I,XPE,Austria,N
630,Aero Express Intercontinental,1I,XSS,Mexico,N
631,Advance Aviation Services,1I,XTJ,United States,N
632,Air Libya Tibesti,1I,TLR,Libya,N
633,Aerovic,1I,OVC,Ecuador,N
634,Airventure,1I,RVE,Belgium,N
635,Aero Servicios,1I,RVI,Mexico,N
636,Airvallee,1I,RVL,Italy,N
637,Aeromover,1I,OVE,Mexico,N
638,Aerovias Ejecutivas,1I,OVI,Mexico,N
639,Aero Servicio Pity,1I,PTD,Mexico,N
640,Aero Copter,1I,PTE,Mexico,N
641,Rossiya-Russian Airlines,FV,SDM,Russia,Y
642,Air Pal,1I,PLL,Spain,N
643,Air Pullmantur,1I,PLM,Spain,N
644,Aviaexpress,RX,AEH,Hungary,N
645,Aviones Para Servirle,1I,PSG,Mexico,N
646,Avio Sluzba,1I,SLU,Serbia,N
647,Air Scorpio,1I,SCU,Bulgaria,N
648,Air Spirit,1I,SIP,United States,N
649,Alatau Airlines,1I,BMV,Kazakhstan,N
650,Aviateca,1I,GUG,Guatemala,N
651,Aroostook Aviation,1I,PXX,United States,N
652,Aeropycsa,1I,PYC,Mexico,N
653,Association of Private Pilots of Kazakhstan,1I,PVK,Kazakhstan,N
654,The Amiri Flight,1I,BAH,Bahrain,N
655,Aero Services,1I,BAS,Barbados,N
656,Ababeel Aviation,1I,BBE,Sudan,N
657,Air Bashkortostan,1I,BBT,Russia,N
658,Ambulance Air Africa,1I,MCY,South Africa,N
659,American Eagle Airlines,MQ,EGF,United States,Y
660,Aeropuelche,1I,PUE,Chile,N
661,Aeroput,1I,PUT,Serbia,N
662,Azzurra Air,1I,AZI,Italy,N
665,AD Aviation,1I,VUE,United Kingdom,Y
666,Aero Costa Taxi Aereo,1I,XCT,Mexico,N
667,Aerovitro,1I,VRO,Mexico,N
668,Aerotaxi Villa Rica,1I,VRI,Mexico,N
669,Aerovega,1I,VEG,Mexico,N
670,Aerovilla,1I,VVG,Colombia,N
671,Aerolineas Villaverde,1I,VLR,Mexico,N
672,Aero Air,1I,WIL,United States,N
673,Aero Ejecutivos,1I,VEJ,Venezuela,N
674,Aero Industries Inc,1I,WAB,United States,N
675,Aero Servicios Vanguardia,1I,VNG,Mexico,N
676,Aero Taxi Los Valles,1I,VAD,Spain,N
677,Aero Vilamoura,1I,VMR,Portugal,N
678,Aero Virel,1I,VLS,Mexico,N
679,Aeronautical Radio Inc,1I,XAA,United States,N
680,Aerovuelox,1I,VUO,Mexico,N
681,Aeronaves TSM,1I,VTM,Mexico,N
682,Air Ivoire,VU,VUN,Ivory Coast,Y
683,Air Botswana,BP,BOT,Botswana,Y
684,Air-Rep,1I,XPR,United States,N
685,Air Excel,1I,XLL,Tanzania,N
686,Air Evans,1I,VAE,Spain,N
687,Air Sorel,1I,WHY,Canada,N
688,Air Net Private Charter,1I,WDR,United States,N
689,Air Executive Charter,1I,XEC,Germany,N
690,Air Foyle,GS,UPA,United Kingdom,Y
691,Air Midwest,1I,VTY,Nigeria,N
692,Air Tahiti,VT,VTA,French Polynesia,Y
693,Air Urga,3N,URG,Ukraine,N
694,Air Vardar,1I,VDR,Macedonia,N
695,Air VIA,VL,VIM,Bulgaria,Y
696,Air Walser,1I,WLR,Italy,N
697,Aircompany Rosavia,1I,URA,Ukraine,N
698,Aircraft Performance Group,1I,XLB,United States,N
699,Airwaves Airlink,1I,WLA,Zambia,N
700,Airways Corporation of New Zealand,1I,XFX,New Zealand,N
701,Airways,1I,WAY,France,N
702,Airwings oy,1I,WGS,Finland,N
703,Airkenya,1I,XAK,Kenya,N
704,Air-Lift Associates,1I,WPK,United States,N
705,Airtrans Ltd,1I,VAB,Russia,N
706,ARP 410 Airlines,1I,URP,Ukraine,N
707,Auckland Regional Rescue Helicopter Trust,1I,WPR,New Zealand,N
708,Aurora Airlines,1I,URR,Slovenia,N
709,Austro Aereo,1I,UST,Ecuador,N
710,Aviation Partners,1I,WLT,United States,N
711,Avialift Vladivostok,1I,VLV,Russia,N
712,Aviacion Comercial de America,1I,VME,Mexico,N
713,Aviast Air,1I,VVA,Russia,N
714,Aviation North,1I,WLV,United States,N
715,Africa West,FK,WTA,Togo,Y
716,Avient Air Zambia,1I,VNT,Zambia,N
717,Aviazur,1I,VZR,France,N
718,Aviaprad,1I,VID,Russia,N
719,Avirex,G2,VXG,Gabon,N
720,Aviaexpress Aircompany,1I,VXX,Ukraine,N
721,AMR Services Corporation,1I,XAM,United States,N
722,Airline Operations Services,1I,XAO,United States,N
723,Airlines 400,1I,VAZ,Russia,N
724,ATRAN Cargo Airlines,V8,VAS,Russian Federation,Y
725,Ameravia,1I,VAM,Uruguay,N
726,Angkor Air,1I,VAV,Cambodia,N
727,AVB-2004 Ltd,1I,VBC,Bulgaria,N
728,ASECNA,1I,XKX,France,N
729,AT and T Aviation Division,1I,XAT,United States,N
730,Avalair,1I,VAI,Serbia,N
731,Averitt Air Charter,1I,VRT,United States,N
732,Avensa,VE,AVE,Venezuela,N
733,Avolar Aerolineas,V5,VLI,Mexico,N
734,Avstar Aviation,1I,VSA,South Africa,N
735,AVESCA,1I,VSC,Colombia,N
736,Aviaprom Enterprises,1I,XAV,Russia,N
737,Avia Trans Air Transport,1I,VTT,Sudan,N
738,Aviostart AS,1I,VSR,Bulgaria,N
739,Aviacao Transportes Aereos e Cargas,1I,VTG,Angola,N
740,Assistance Aeroportuaire de L'Aeroport de Paris,1I,XJA,France,N
741,American Flight Service Systems,1I,XFS,United States,N
742,AASANA,1I,XXV,Bolivia,N
743,Australian air Express,1I,XME,Australia,N
744,AMS Group,1I,XMG,Russia,N
745,Air Caraibes Atlantique,1I,CAJ,France,N
746,Air China Cargo,1I,CAO,China,N
747,Aerovias Caribe,1I,CBE,Mexico,N
748,Aerotaxi del Cabo,1I,CBO,Mexico,N
749,Air Columbus,1I,CBS,Ukraine,N
750,Aero Cabo,1I,CBV,Mexico,N
751,Air China,CA,CCA,China,Y
752,Aerocardal,1I,CDA,Chile,N
753,Aero Condor Peru,Q6,CDP,Peru,Y
754,Aerotrans,1I,CDU,Russia,N
755,Airline Skol,1I,CDV,Russia,N
756,Aerofan,1I,CFF,Spain,N
757,ACEF,1I,CFM,Portugal,N
758,Africa One,1I,CFR,Democratic Republic of the Congo,N
759,Aero Calafia,1I,CFV,Mexico,N
760,Air Cargo Belize,1I,CGB,Belize,N
761,Aero Clube Do Algarve,1I,CGV,Portugal,N
762,Air Great Wall,1I,CGW,China,N
763,Aircompany Chaika,1I,CHJ,Ukraine,N
764,Air Charter Services,1I,CHR,Democratic Republic of the Congo,N
765,Air Charter Professionals,1I,CHV,United States,N
766,Asia Continental Airlines,1I,CID,Kazakhstan,N
767,Arctic Circle Air Service,5F,CIR,United States,N
768,Aviation Charter Services,1I,CKL,United States,N
769,Aerovias Castillo,1I,CLL,Mexico,N
770,Aero Club De Portugal,1I,CLP,Portugal,N
771,Air Care Alliance,1I,CMF,United States,N
772,Aero Continente Dominicana,1I,CND,Dominican Republic,N
773,Air Toronto,1I,CNE,Canada,N
774,Aquila Air,1I,CNH,United States,N
775,Air Consul,1I,CNU,Spain,N
776,Allcanada Express,1I,CNX,Canada,N
777,ATS Private Company,1I,CPF,Ukraine,N
778,Air Corridor,QC,CRD,Mozambique,N
779,Air Central,NV,CRF,Japan,N
780,Air Cruzal,1I,CRJ,Angola,N
781,Aerotransportes Corporativos,1I,CRP,Mexico,N
782,Air Creebec,1I,CRQ,Canada,N
783,Aero Charter and Transport,1I,CTA,United States,N
784,Air Tenglong,1I,CTE,China,N
785,Aerlineas Centauro,1I,CTR,Mexico,N
786,Aerocuahonte,1I,CUO,Mexico,N
787,Air Chathams,CV,CVA,New Zealand,Y
788,Air Marshall Islands,CW,CWM,Marshall Islands,Y
789,Australian Customs Service,1I,CWP,Australia,N
790,Air One Cityliner,1I,CYL,Italy,N
791,Air Transport,1I,CYO,United States,N
792,Access Air,ZA,CYD,United States,Y
793,Aerocheyenne,1I,CYE,Mexico,N
794,Air Algerie,AH,DAH,Algeria,Y
795,Aerovias DAP,1I,DAP,Chile,N
796,Air Alpha,1I,DBA,United States,N
797,Air Niagara Express,1I,DBD,Canada,N
798,Aviation Defense Service,1I,DEF,France,N
799,Air Service Groningen,1I,DEG,Netherlands,N
800,Adam Air,KI,DHI,Indonesia,Y
801,Astar Air Cargo,ER,DHL,United States,N
802,Archer Aviation,1I,DHM,United Kingdom,N
803,Aeromedica,1I,DIC,Mexico,N
804,Aerodin,1I,DIN,Mexico,N
805,Antinea Airlines,HO,DJA,Algeria,N
806,Air Djibouti,1I,DJU,Djibouti,N
807,Air Dolomiti,EN,DLA,Italy,Y
808,Aero Modelo,1I,DLS,Mexico,N
809,Aerolineas Del Sur,1I,DLU,Chile,N
810,Aerodinamica de Monterrey,1I,DMC,Mexico,N
811,Aeroservicios Dinamicos,1I,DMI,Mexico,N
812,Aerotaxis Dosmil,1I,DML,Mexico,N
813,Aerodespachos De El Salvador,1I,DNA,El Salvador,N
814,Aeroynamics Malaga,1I,DNC,Spain,N
815,Aerodynamics Incorporated,1I,DNJ,United States,N
816,Aeroflot-Don,D9,DNV,Russia,Y
817,Air Madrid,NM,DRD,Spain,Y
818,Airways Flight Training,1I,DRM,United Kingdom,N
819,Aeronaves Del Noreste,1I,DRO,Mexico,N
820,Addis Air Cargo Services,1I,DSC,Ethiopia,N
821,Aero Algarve,1I,DSK,Portugal,N
822,Aex Air,1I,DST,United States,N
823,Aero Davinci International,1I,DVI,Mexico,N
824,Aero Dynamics,1I,DYN,United States,N
825,Aeroservicios Ecuatorianos,1I,EAE,Ecuador,N
826,Aero-Pyrenees,1I,EAP,France,N
827,Air Transport,1I,EAT,Slovakia,N
828,Aero Airlines,EE,EAY,Estonia,N
829,Aero Ejecutivo De Baja California,1I,EBC,Mexico,N
830,Air City,4F,ECE,Germany,N
831,Aero Ejecutivos RCG,1I,ECG,Mexico,N
832,Aeronautica Castellana,1I,ECL,Spain,N
833,Aerolineas Comerciales,1I,ECM,Mexico,N
834,Aerolineas Nacionales Del Ecuador,1I,EDA,Ecuador,N
835,Air Este,1I,EET,Spain,N
836,Air Mana,1I,EFC,France,N
837,Aer Lingus,EI,EIN,Ireland,Y
838,Aeroservicios Ejecutivos Corporativos,1I,EJP,Mexico,N
839,Alpi Eagles,E8,ELG,Italy,N
840,Arrendoora y Transportadora Aerea,1I,END,Mexico,N
841,Eliossola,1I,EOS,Italy,N
842,Shenzhen Donghai Airlines,1I,EPA,China,N
843,Aeronaves Del Noroeste,1I,ENW,Spain,N
844,Airailes,1I,EOL,France,N
845,Aero Ermes,1I,EOM,Mexico,N
846,Aero Transportes Empresariales,1I,EPL,Mexico,N
847,Epps Air Service,1I,EPS,United States,N
848,Aero Empresarial,1I,EPE,Mexico,N
849,Air S,KY,EQL,Air S,N
850,Avianergo,1I,ERG,Russia,N
851,Aero Servicios Regiomontanos,1I,ERI,Mexico,N
852,Aerosec,1I,ERK,Chile,N
853,Aeromaan,1I,ERM,Mexico,N
854,Aerosaba,1I,ESB,Mexico,N
855,Avitat,1I,ESO,United Kingdom,N
856,Aerolineas Ejecutivas Del Sureste,1I,ESU,Mexico,N
857,Aeronautica Le Esperanza,1I,ESZ,Mexico,N
858,ATTICO,1I,ETC,Sudan,N
859,Aero Siete,1I,ETE,Mexico,N
860,Air Atlanta Europe,1I,EUK,United Kingdom,N
861,Air Evex,1I,EVE,Germany,N
862,Aeronautical Academy of Europe,1I,EVR,Portugal,N
863,Air Exchange,1I,EXG,United States,N
864,Atlantic Helicopters,1I,FAC,Denmark,N
865,Argentine Air Force,1I,FAG,Argentina,N
866,Air Fiji,PC,FAJ,Fiji,N
867,AF-Air International,1I,FAN,Angola,N
868,Aviation Data Systems,1I,FBW,United States,N
869,Air Carriers,1I,FCI,United States,N
870,Aerofrisco,1I,FCO,Mexico,N
871,Alfa 4,1I,FCU,Mexico,N
872,African Airlines,1I,FDA,Mali,N
873,African Medical and Research Foundation,1I,FDS,Kenya,N
874,Aero Freight,1I,FGT,Mexico,N
875,Aerosafin,1I,FIC,Mexico,N
876,Air Finland,OF,FIF,Finland,Y
877,Aerodata Flight Inspection,1I,FII,Germany,N
878,Airfix Aviation,1I,FIX,Finland,Y
879,Air Pacific,FJ,FJI,Fiji,Y
880,Air Falcon,1I,FLD,Pakistan,N
881,Atlantic Airways,RC,FLI,Faroe Islands,Y
882,Air Florida,QH,FLZ,United States,Y
883,Air Fret De Mauritanie,1I,FMT,Mauritania,N
884,Avio Nord,1I,FNM,Italy,N
885,Aeroflota Del Noroeste,1I,FNO,Spain,N
886,Aero Fenix,1I,FNX,France,N
887,Ford Motor Company,1I,FRD,United States,N
888,African Company Airlines,1I,FPY,Democratic Republic of the Congo,N
889,Afrijet Airlines,1I,FRJ,Nigeria,N
890,Afrika Aviation Handlers,1I,FRK,Kenya,N
891,Afrique Chart'air,1I,FRQ,Cameroon,N
892,Aerofreight Airlines,1I,FRT,Russia,N
893,Aereos Limited,1I,FST,United Kingdom,N
894,Air Affaires Tchad,1I,FTC,Chad,N
895,ABC Bedarsflug,1I,FTY,Austria,N
896,Air Iceland,NY,FXI,Iceland,Y
897,Air Philippines,2P,GAP,Philippines,Y
898,Aerogaucho,1I,GAU,Uruguay,N
899,Aero Business Charter,1I,GBJ,Germany,N
900,Atlantic Airlines,1I,GBN,Gabon,N
901,Aeronor,1I,GCF,Spain,N
902,Aerogem Cargo,1I,GCK,Ghana,N
903,Aerovias del Golfo,1I,GFO,Mexico,N
904,Aeronautica,1I,GGL,Angola,N
905,Air Georgian,ZX,GGN,Canada,N
906,Aviance,1I,GHL,United Kingdom,N
907,Air Ghana,1I,GHN,Ghana,N
908,African International Transport,1I,GIL,Guinea,N
909,Air Guinee Express,2U,GIP,Guinea,Y
910,Africa Airlines,1I,GIZ,Guinea,N
911,Air Gemini,1I,GLL,Angola,N
912,Aero Charter,1I,GLT,United States,N
913,Aguilas Mayas Internacional,1I,GME,Guatemala,N
914,Aerotaxis Guamuchil,1I,GMM,Mexico,N
915,Aeroservicios Gama,1I,GMS,Mexico,N
916,Amber Air,0A,GNT,Lithuania,N
917,Alberta Government,1I,GOA,Canada,N
918,Air Scotland,1I,GRE,Greece,N
919,Air Georgia,DA,GRG,Georgia,N
920,Air Cargo Center,1I,GRI,Sao Tome and Principe,N
921,Air Greenland,GL,GRL,Denmark,Y
922,Allegro,LL,GRO,Mexico,N
923,Agroar - Trabalhos Aereos,1I,GRR,Portugal,N
924,Aircompany Grodno,1I,GRX,Belarus,N
925,Airlift Alaska,1I,GSP,United States,N
926,Agrocentr-Avia,1I,GSV,Kazakhstan,N
927,Altin Havayolu Tasimaciligi Turizm Ve Ticaret,1I,GTC,Turkey,N
928,Atlas Air,5Y,GTI,United States,Y
929,Aerotaxi Grupo Tampico,1I,GTP,Mexico,N
930,Aerotaxis de Aguascalientes,1I,GUA,Mexico,N
931,Air Guyane,GG,GUY,French Guiana,Y
932,Air Victoria Georgia,1I,GVI,Georgia,N
933,Air D'Ayiti,H9,HAD,Haiti,N
934,Air Comores International,GG,HAH,Comoros,N
935,Air Taxi,1I,HAT,France,N
936,Aerohein,1I,HEI,Chile,N
937,Atlantic Air Lift,1I,HGH,France,N
938,Atlantic Airlines de Honduras,1I,HHA,Honduras,N
939,Aviacion Ejecutiva De Hildago,1I,HID,Mexico,N
940,Air Haiti,1I,HJA,Haiti,N
941,Al Rais Cargo,1I,HJT,United Arab Emirates,N
942,Air-Invest,1I,HKH,Hungary,N
943,Air Tahoma,1I,HMA,United States,N
944,Air Nova,1I,HMT,Canada,N
945,Aero Homex,1I,HOM,Mexico,N
946,Almiron Aviation,1I,HPO,Uganda,N
947,Avinor,1I,HQO,Norway,N
948,Airlink Airways,1I,HYR,Ireland,N
949,Air Horizon,8C,HZT,Togo,N
950,AC Insat-Aero,1I,IAE,Russia,N
951,Air Inter Cameroun,1I,ICM,Cameroon,N
952,Air Lift,1I,IFI,Greece,N
953,Aero Survey,1I,IKM,Ghana,N
954,Aero Airline,1I,ILK,Kazakhstan,N
955,Airtime Charters,1I,IME,United Kingdom,N
956,Aerotaxis Cimarron,1I,IMN,Mexico,N
957,Aero International,1I,INA,Mexico,N
958,Aeroingenieria,1I,ING,Chile,N
959,Aeroservicios Intergrados de Norte,1I,INO,Mexico,N
960,Airpull Aviation,1I,IPL,Spain,N
961,Arvand Airlines,1I,IRD,Iran,N
962,Atlas Aviation Group,1I,IRH,Iran,N
963,Aram Airline,1I,IRW,Iran,N
964,Aria Tour,1I,IRX,Iran,N
965,Aerotaxi,1I,ITE,Czech Republic,N
966,Avita-Servicos Aereos,1I,ITF,Angola,N
967,Aero Citro,1I,ITO,Mexico,N
968,Air Executive,1I,IVE,Spain,N
969,Aviainvest,1I,IWS,Russia,N
970,Air Bagan,W9,JAB,Myanmar,Y
971,Aerojal,1I,JAD,Mexico,N
972,Airlink,1I,JAR,Austria,N
973,Ambjek Air Services,1I,JEE,Nigeria,N
974,Avfinity,1I,UTX,United States,N
975,Alexandair,1I,JMR,Canada,N
976,Air Jamaica Express,1I,JMX,Jamaica,N
977,Air Swift Aviation,1I,JOA,Australia,N
978,Aerojobeni,1I,JOB,Mexico,N
979,Atyrau Air Ways,IP,JOL,Kazakhstan,N
980,Aerosmith Aviation,1I,JPR,United States,N
981,Arrendamiento de Aviones Jets,1I,JTS,Mexico,N
982,Aero Juarez,1I,JUA,Mexico,N
983,Air Canada Jazz,QK,JZA,Canada,Y
984,Asia Aero Survey and Consulting Engineers,1I,KAA,Republic of Korea,N
985,Air Kirovograd,1I,KAD,Ukraine,N
986,Air Mach,1I,KAM,Italy,N
987,Air Kufra,1I,KAV,Libya,N
988,Arkhabay,1I,KEK,Kazakhstan,N
989,Aero Charter Krifka,1I,KFK,Austria,N
990,Air Kraft Mir,1I,KFT,Uzbekistan,N
991,Air Concorde,1I,KGD,Bulgaria,N
992,Alexandria Airlines,1I,KHH,Egypt,N
993,Afit,1I,KIE,Germany,N
994,Air South,1I,KKB,United States,N
995,Atlasjet,KK,KKK,Turkey,Y
996,Air Mali International,1I,KLB,Mali,N
997,Aerokaluz,1I,KLZ,Mexico,N
998,Air Koryo,JS,KOR,Democratic People's Republic of Korea,Y
999,Araiavia,1I,KOY,Kazakhstan,N
1000,AeroSucre,1I,KRE,Colombia,N
1001,Air Kokshetau,1I,KRT,Kazakhstan,N
1002,Air Kissari,1I,KSI,Angola,N
1003,Aeronavigaciya,1I,KTN,Ukraine,N
1004,Alliance Avia,1I,KVR,Kazakhstan,N
1005,Av Atlantic,1I,KYC,United States,N
1006,Air Astana,KC,KZR,Kazakhstan,Y
1007,Aerovias De Lagos,1I,LAG,Mexico,N
1008,Albanian Airlines,LV,LBC,Albania,Y
1009,Albisa,1I,LBI,Mexico,N
1010,Albatros Airways,1I,LBW,Albania,N
1011,Aerolineas Aereas Ejecutivas De Durango,1I,LDG,Mexico,N
1012,Aerologic,1I,LDL,Russia,N
1013,Al-Donas Airlines,1I,LDN,Nigeria,N
1014,Aero Lider,1I,LDR,Mexico,N
1015,Aleem,1I,LEM,Egypt,N
1016,Aerolineas Ejecutivas,1I,LET,Mexico,N
1017,Air Alfa,1I,LFA,Turkey,Y
1018,Aero Control Air,1I,LFC,Canada,N
1019,Aerolaguna,1I,LGN,Mexico,N
1020,Al Ahram Aviation,1I,LHR,Egypt,N
1021,Alidaunia,D4,LID,Italy,N
1022,Al-Dawood Air,1I,LIE,Nigeria,N
1023,American Aviation,1I,LKP,United States,N
1024,Airlink Solutions,1I,LKS,Spain,N
1025,Air Solutions,1I,LKY,United States,N
1026,Alliance Air,CD,LLR,India,N
1027,Aerolima,1I,LMA,Mexico,N
1028,Alamia Air,1I,LML,Libya,N
1029,Air Plus Argentina,1I,LMP,Argentina,N
1030,Almaty Aviation,1I,LMT,Kazakhstan,N
1031,Aerolineas Mexicanas J S,1I,LMX,Mexico,N
1032,Air Almaty,1I,LMY,Kazakhstan,N
1033,Air Almaty ZK,1I,LMZ,Kazakhstan,N
1034,Aerolane,XL,LNE,Ecuador,Y
1035,Airlink,1I,LNK,South Africa,N
1036,Aerolineas Internacionales,1I,LNT,Mexico,N
1037,Alok Air,1I,LOK,Sudan,N
1038,Air Saint Louis,1I,LOU,Senegal,N
1039,Alpine Aviation,1I,LPC,South Africa,N
1040,Air Alps Aviation,A6,LPV,Austria,N
1041,Alrosa-Avia,1I,LRO,Russia,N
1042,Al Rida Airways,1I,LRW,Mauritania,N
1043,Aurela,1I,LSK,Lithuania,N
1044,Aerobusinessservice,1I,LSM,Russia,N
1045,Alsair,1I,LSR,France,N
1046,Aerotaxis Latinoamericanos,1I,LTI,Mexico,N
1047,Alninati Aeronautics,1I,LUC,Switzerland,N
1048,Atlantis European Airways,TD,LUR,Armenia,Y
1049,Aliven,1I,LVN,Italy,N
1050,Aviavilsa,1I,LVR,Lithuania,N
1051,Air Luxor GB,L8,LXG,Guinea-Bissau,N
1052,Air Luxor,LK,LXR,Portugal,Y
1053,Apatas Air,1I,LYT,Lithuania,N
1054,Air Ban,1I,LZP,Bulgaria,N
1055,Air Lazur,1I,LZR,Bulgaria,N
1056,Aerodromo De La Mancha,1I,MAM,Spain,N
1057,Air Mauritius,MK,MAU,Mauritius,Y
1058,Avag Air,1I,MBA,Austria,N
1059,Air Manas,1I,MBB,Kyrgyzstan,N
1060,Airjet Exploracao Aerea De Carga,1I,MBC,Angola,N
1061,Aeriantur-M,1I,MBV,Moldova,N
1062,Air Mercia,1I,MCB,United Kingdom,N
1063,Air Medical,1I,MCD,United Kingdom,N
1064,Aerolineas Marcos,1I,MCO,Mexico,N
1065,Atlantic Aero and Mid-Atlantic Freight,1I,MDC,United States,N
1066,Air Madagascar,MD,MDG,Madagascar,Y
1067,Aerosud Charter,1I,MDX,South Africa,N
1068,Air Meridan,1I,MEF,Nigeria,N
1069,Aero McFly,1I,MFL,Mexico,N
1070,Asia Pacific Airlines,1I,MGE,United States,N
1071,Aeromagar,1I,MGS,Mexico,N
1072,Aero Premier De Mexico,1I,MIE,Mexico,N
1073,Air Moldova,9U,MLD,Moldova,Y
1074,Amal Airlines,1I,MLF,Djibouti,N
1075,Air Mali,1I,MLI,Mali,N
1076,Air Madeleine,1I,MLN,Canada,N
1077,Aermarche,1I,MMC,Italy,N
1078,Air Alsie,1I,MMD,Denmark,N
1079,Aviation Company Meridian,1I,MMM,Russia,N
1080,AMP Incorporated,1I,MMP,United States,N
1081,Airmax,1I,MMX,Peru,N
1082,Aerolineas Amanecer,1I,MNE,Mexico,N
1083,Aero Mongolia,M0,MNG,Mongolia,N
1084,Air Monarch Cargo,1I,MOC,Mexico,N
1085,Aeropublicitaria De Angola,1I,MOP,Angola,N
1086,Aerolineas De Morelia,1I,MOR,Mexico,N
1087,Air Plus Comet,A7,MPD,Spain,Y
1088,Aeromexpress,QO,MPX,Mexico,N
1089,Air ITM,1I,MQT,France,N
1090,Aeromorelos,1I,MRL,Mexico,N
1091,Aerocharter,1I,MRM,Canada,N
1092,Abas,1I,MRP,Czech Republic,N
1093,Air Mauritanie,MR,MRT,Mauritania,N
1094,Air Cairo,1I,MSC,Egypt,N
1095,Air Sport,1I,MSK,Bulgaria,N
1096,Aeromas,1I,MSM,Uruguay,N
1097,Aerol,1I,MSO,Mexico,N
1098,Aero-Kamov,1I,MSV,Russia,N
1099,Aerotaxis Metropolitanos,1I,MTB,Mexico,N
1100,Aeromet Linea Aerea,1I,MTE,Chile,N
1101,Air Metack,1I,MTK,Angola,N
1102,Air Montegomery,1I,MTY,United Kingdom,N
1103,Aerotaxi Mexicano,1I,MXO,Mexico,N
1104,Aero Yaqui Mayo,1I,MYS,Mexico,N
1105,AVC Airlines,1I,MZK,Japan,N
1106,Aerovias Montes Azules,1I,MZL,Mexico,N
1110,Albarka Air,F4,NBK,Nigeria,N
